date,active_power,current,voltage,apparent_power,power_factor,temp,feels_like,temp_min,temp_max,humidity
2023-09-29 11:15:00,411.25333333333333,3.6086666666666667,128.36666666666667,463.17533333333336,0.8839400000000001,25.182666666666666,24.55,23.612000000000002,26.40533333333333,30.266666666666666
2023-09-29 11:30:00,593.8133333333334,5.191333333333334,127.56666666666668,655.3753333333333,0.9018999999999999,25.079333333333334,24.407333333333334,23.44,26.48,29.266666666666666
2023-09-29 11:45:00,316.1066666666667,2.6393333333333335,127.87333333333332,337.2846666666667,0.9181,25.137999999999998,24.451999999999998,23.44,26.684,28.6
2023-09-29 12:00:00,326.84000000000003,2.9586666666666663,127.23333333333333,376.0613333333333,0.8560666666666666,25.4,24.836000000000002,24.048000000000002,26.960666666666665,27.8
2023-09-29 12:15:00,355.0,3.28,126.9,416.2300000000001,0.8529,25.843999999999998,25.258,24.578666666666667,27.014000000000003,26.666666666666668
2023-09-29 12:30:00,358.76,3.5073333333333334,127.31333333333333,443.26066666666674,0.76692,25.86,25.229333333333333,24.44,27.380666666666666,26.2
2023-09-29 12:45:00,179.82000000000002,2.1693333333333333,128.06666666666666,277.7906666666667,0.6420666666666667,26.12,26.074666666666666,24.44,27.615333333333336,26.0
2023-09-29 13:00:00,190.33333333333334,2.262666666666667,128.14,289.91533333333336,0.65172,26.199333333333335,26.160000000000004,24.612666666666666,27.826,27.533333333333335
2023-09-29 13:15:00,261.62666666666667,2.728666666666667,127.77999999999999,348.37600000000003,0.7286266666666666,27.458666666666666,26.756000000000004,27.22266666666667,28.474,29.933333333333334
2023-09-29 13:30:00,314.12,3.0326666666666666,127.38666666666667,386.158,0.7984066666666667,27.18,26.427333333333333,26.44,29.19266666666667,27.133333333333333
2023-09-29 13:45:00,392.3666666666667,3.546666666666667,126.94,450.00333333333333,0.86746,27.36,26.599333333333334,26.44,29.34,28.733333333333334
2023-09-29 14:00:00,421.96,3.755333333333333,126.68666666666667,475.6446666666667,0.8835066666666667,27.220000000000002,26.542666666666666,26.44,29.548000000000002,29.533333333333335
2023-09-29 14:15:00,272.46,2.771333333333333,127.37333333333332,352.6886666666667,0.75832,27.220000000000002,26.561333333333334,26.44,29.73,30.0
2023-09-29 14:30:00,271.8533333333333,2.758666666666667,127.07333333333332,350.4266666666666,0.7690866666666666,27.366666666666667,26.65666666666667,26.44,29.84333333333333,30.0
2023-09-29 14:45:00,336.9266666666666,2.786,126.74,352.94666666666666,0.9502066666666666,27.149333333333335,26.512666666666668,26.44,30.354,30.0
2023-09-29 15:00:00,471.72666666666663,3.816,126.22,481.4686666666667,0.9772200000000001,27.957333333333334,27.29866666666667,27.457333333333334,30.280000000000005,33.4
2023-09-29 15:15:00,443.8,3.834,126.33999999999999,484.1226666666667,0.9146533333333334,27.766000000000002,27.384,27.692,29.976,38.6
2023-09-29 15:30:00,447.15999999999997,3.8886666666666665,126.49333333333334,491.78066666666666,0.90552,27.240666666666666,26.985999999999997,27.057333333333336,30.254666666666665,39.0
2023-09-29 15:45:00,268.56666666666666,2.5900000000000003,126.86666666666666,328.24066666666664,0.7832733333333334,27.219999999999995,26.956666666666667,27.030000000000005,30.280000000000005,38.733333333333334
2023-09-29 16:00:00,85.6,0.92,127.1,116.93,0.7321000000000001,27.450666666666667,27.104666666666667,27.350666666666665,30.541333333333334,38.13333333333333
2023-09-29 16:15:00,142.94,1.4993333333333334,127.28,190.73266666666666,0.7272266666666667,27.230666666666664,26.948,27.206666666666667,30.332,38.266666666666666
2023-09-29 16:30:00,299.15333333333336,2.8400000000000003,126.96666666666667,360.554,0.8281066666666667,27.244666666666664,26.949333333333335,27.067333333333334,28.866,38.2
2023-09-29 16:45:00,349.12,3.214,126.8,407.386,0.8476,27.18,26.912,26.956666666666667,28.71333333333333,38.4
2023-09-29 17:00:00,456.1,3.97,126.5,502.21,0.9082,27.054666666666666,26.807333333333336,26.486,27.79866666666667,38.0
2023-09-29 17:15:00,421.64666666666665,3.652666666666667,126.71333333333334,462.75866666666667,0.9112266666666666,27.009999999999998,26.793333333333333,25.857333333333333,27.464000000000002,38.4
2023-09-29 17:30:00,388.46666666666664,3.1446666666666667,126.69333333333333,398.254,0.9751733333333334,26.85,26.721999999999998,24.936666666666664,27.44,38.8
2023-09-29 17:45:00,271.23333333333335,2.8146666666666667,127.22666666666667,357.98133333333334,0.7574666666666666,26.60533333333333,26.60533333333333,24.638666666666666,27.44,38.86666666666667
2023-09-29 18:00:00,221.23333333333332,2.4979999999999998,127.77333333333333,319.02733333333333,0.6910266666666668,26.360000000000003,26.360000000000003,24.788,27.44,39.0
2023-09-29 18:15:00,184.3,2.1,128.1,269.01,0.6851,25.156,24.886666666666667,24.268666666666665,25.733333333333334,42.2
2023-09-29 18:30:00,301.55333333333334,2.777333333333333,128.12666666666667,355.8326666666666,0.8325533333333334,24.469999999999995,24.130666666666666,23.564666666666668,24.675333333333334,44.4
2023-09-29 18:45:00,319.34,2.5700000000000003,128.06,329.034,0.9687800000000001,24.322666666666667,23.992666666666665,22.819333333333336,24.44,45.333333333333336
2023-09-29 19:00:00,217.74666666666664,1.942,128.97333333333333,250.31733333333335,0.8561,24.02,23.732000000000003,22.67,24.291999999999998,48.0
2023-09-29 19:15:00,277.11333333333334,2.6546666666666665,129.0066666666667,342.23066666666665,0.79328,23.744000000000003,23.47266666666667,22.559333333333335,24.341333333333335,49.666666666666664
2023-09-29 19:30:00,298.3,2.818,129.1,363.78799999999995,0.8167866666666667,23.724666666666668,23.44,21.82133333333333,24.44,49.266666666666666
2023-09-29 19:45:00,276.96666666666664,2.6733333333333333,129.0,344.87666666666667,0.8009333333333333,23.660666666666664,23.383333333333333,21.487333333333332,24.44,49.93333333333333
2023-09-29 20:00:00,347.1933333333334,3.1093333333333333,128.82000000000002,400.55933333333337,0.8634599999999999,23.27,23.008,21.04666666666667,24.07,52.0
2023-09-29 20:15:00,518.6,4.320000000000001,129.0,557.28,0.9306,22.378,22.124666666666666,21.01,22.51,55.733333333333334
2023-09-29 20:30:00,444.94,3.608,129.52,467.10999999999996,0.95326,22.21,21.84,20.987333333333332,22.44,52.0
2023-09-29 20:45:00,297.15333333333336,2.5006666666666666,130.04666666666668,325.1166666666667,0.9115866666666667,22.201999999999998,21.855999999999998,19.99866666666667,22.44,52.8
2023-09-29 21:00:00,363.1,3.11,129.9,403.99,0.8988,22.150666666666666,21.82333333333333,19.26066666666667,22.376,53.666666666666664
2023-09-29 21:15:00,363.1,3.11,129.9,403.99,0.8988,22.0,21.66,18.777333333333335,22.44,53.666666666666664
2023-09-29 21:30:00,361.85999999999996,3.082666666666667,130.16,401.08133333333336,0.9042,21.9,21.56,18.184666666666665,22.44,54.0
2023-09-29 21:45:00,414.44,3.354,130.2,436.512,0.94516,21.899333333333335,21.558666666666667,17.77333333333333,22.44,54.0
2023-09-29 22:00:00,457.76,3.648,130.62,476.42600000000004,0.9606399999999999,21.692,21.336,16.822666666666667,22.44,54.4
2023-09-29 22:15:00,417.56,3.441333333333333,130.72666666666666,449.8726666666667,0.92876,20.88533333333333,20.755333333333333,16.612,20.92,66.0
2023-09-29 22:30:00,386.1,3.5,130.8,457.8,0.8434,20.92,20.79,18.802666666666667,20.92,66.0
2023-09-29 22:45:00,268.52000000000004,2.320666666666667,131.12,304.184,0.8819266666666666,20.92,20.79,18.504,20.92,66.0
